	Unnamed: 0	author	published_at	updated_at	like_count	text	newtext
498	34.0	lisepeato7797	2021-02-20T19:57:31Z	2021-02-20T19:57:31Z	0	Where do youse get the african food from?	Where do youse get the african food from?
499	35.0	taicollier6388	2021-02-18T16:05:01Z	2021-02-18T16:05:01Z	0	Omg the moment I heard &quot;fufu&quot; I couldn&#39;t help but burst out laughing me	Omg the moment I heard &quot;fufu&quot; I couldn&#39;t help but burst out laughing me
500	37.0	feenonzalo2622	2021-02-17T13:03:03Z	2021-02-17T13:03:03Z	0	I shouldn&#39;t watch your videos everytime you eat I wanna have what you&#39;re having!!	I shouldn&#39;t watch your videos everytime you eat I want to have what you&#39;re having!!
501	38.0	hokagheegaming6071	2021-02-16T08:02:41Z	2021-02-16T08:02:41Z	0	Could you guys do more pranks Btw love your guys content	Could you guys do more pranks By The Way love your guys content
502	39.0	Kreamush	2021-02-15T22:02:50Z	2021-02-15T22:02:50Z	0	some people look ugly when they eat lol but i can watch these guys allday haha	some people look ugly when they eat lol but i can watch these guys allday haha
503	40.0	jacintaniulevaea1055	2021-02-15T11:27:52Z	2021-02-15T11:27:52Z	3	The fact he had the audaciy to day &quot;MMmmmm taste like FISH &quot; i just cant with this yall to funny.	The fact he had the audaciy to day &quot;MMmmmm taste like FISH &quot; i just cannot with this you all to funny.
504	41.0	geedup3293	2021-02-15T08:11:14Z	2021-02-15T08:11:14Z	0	nek minute	nek minute
505	42.0	jackroberts6233	2021-02-15T05:36:50Z	2021-02-15T05:36:50Z	1	I&#39;m just asking a normal question.	I&#39;m just asking a normal question.
506	43.0	uso6858	2021-02-13T19:45:32Z	2021-02-13T19:45:32Z	5	I wanna ask my dad to buy me some but I don&#39;t wanna tell em its &quot;fufu&quot; haha	I want to ask my dad to buy me some but I don&#39;t want to tell them its &quot;fufu&quot; haha
507	44.0	danletoe5767	2021-02-13T16:45:38Z	2021-02-13T16:45:38Z	0	I bet you guys had to fufu lu your muli after you ate that fufu.  you guys are very entertaining to watch	I bet you guys had to fufu lu your muli after you ate that fufu. you guys are very entertaining to watch
508	45.0	king_bronZ	2021-02-13T09:42:01Z	2021-02-13T09:42:01Z	0	The uso had me dying every time he said fufu love the content guys. Keep it up	The uso had me dying every time he said fufu love the content guys. Keep it up
509	46.0	jan_xo6944	2021-02-13T07:09:26Z	2021-02-13T07:09:26Z	0	Saw the Title of this vid and automatically new this was going to be crack up  Love yall!  Love from Auckland	Saw the Title of this vid and automatically new this was going to be crack up Love you all!  Love from Auckland
510	48.0	dwnoname1751	2021-02-13T05:58:31Z	2021-02-13T05:58:31Z	1	Danielle: Im not gonna explain itJunior: proceeds to explain	Danielle: I Am not going to explain itJunior: proceeds to explain
511	49.0	dwnoname1751	2021-02-13T05:57:14Z	2021-02-13T05:57:14Z	0	Wow as soon as yous started eating the rice 	Wow as soon as yous started eating the rice
512	50.0	heavenlykidwell8674	2021-02-13T03:15:40Z	2021-02-13T06:42:32Z	0	Definitely had a laugh&amp; I think you have to keep your hands wet when you eat the fufu. I saw a video on tiktokbut yeah love your videos girl	Definitely had a laugh&amp; I think you have to keep your hands wet when you eat the fufu. I saw a video on tiktokbut yeah love your videos girl
513	51.0	LAAANDA	2021-02-13T00:06:56Z	2021-02-13T00:06:56Z	0	Definatley try again but from a different restaurant (: love your guys videos always such a good laugh 	Definatley try again but from a different restaurant (: love your guys videos always such a good laugh
514	52.0	ToaSamoa68	2021-02-12T20:58:49Z	2021-02-12T20:58:49Z	1	a&#39;e sole 	a&#39;e sole
515	53.0	toyamarie1874	2021-02-12T19:33:11Z	2021-02-12T19:33:11Z	0	Kindly specify what country the food is from. Other Africans don&#39;t eat that	Kindly specify what country the food is from. Other Africans don&#39;t eat that
516	54.0	missbabyloved7531	2021-02-12T13:49:03Z	2021-02-12T13:49:03Z	1	Try Ghanaian foods next time	Try Ghanaian foods next time
517	55.0	debrah6419	2021-02-12T13:37:55Z	2021-02-12T13:37:55Z	1	Just subscribed and did post notif! Love the content guys	Just subscribed and did post notif! Love the content guys
518	56.0	missbabyloved7531	2021-02-12T13:33:29Z	2021-02-12T13:33:29Z	1	1. History: Fufu/Fufuo means &quot;mash or mix&quot; in Twi (language  of the Akan ethnic groups in Ghana) and is a specific staple food for  the Akans in southern part of Ghana and Ivory Coast	1. History: Fufu/Fufuo means &quot;mash or mix&quot; in Twi (language of the Akan ethnic groups in Ghana) and is a specific staple food for the Akans in southern part of Ghana and Ivory Coast
519	57.0	dezk3260	2021-02-12T09:01:39Z	2021-02-12T09:01:39Z	0	uz r so entertaining to watch	uz r so entertaining to watch
520	58.0	owiilezane7222	2021-02-12T08:48:42Z	2021-02-12T08:48:42Z	0	JUNZ  .. you are too much bro	JUNZ .. you are too much bro
521	59.0	annmareeryan9368	2021-02-12T07:39:26Z	2021-02-12T07:39:26Z	0	Are you drunk noooo eeeuuwww	Are you drunk noooo eeeuuwww
522	60.0	francisbetham4983	2021-02-12T07:11:00Z	2021-02-12T07:11:00Z	0	Lol  Fufu  never had African food wld def like to try	Lol Fufu  never had African food wld def like to try
523	61.0	emanon1615	2021-02-12T06:21:33Z	2021-02-12T06:21:33Z	1	Got me with the His parents watch this 	Got me with the His parents watch this
524	62.0	tauleleimamea7541	2021-02-12T06:07:13Z	2021-02-12T06:07:13Z	0	You should attack the fufu  before you eat it.	You should attack the fufu before you eat it.
525	63.0	henz312	2021-02-12T04:00:21Z	2021-02-12T04:00:21Z	0	Imagine ordering fufu infront of your parents	Imagine ordering fufu infront of your parents
526	64.0	tereoratapaitau3604	2021-02-12T02:58:34Z	2021-02-12T02:58:34Z	0	Mystery meat 	Mystery meat
527	65.0	demeteressence	2021-02-12T02:28:40Z	2021-02-12T02:28:47Z	0	Frick you guys are too funny 	Frick you guys are too funny
528	66.0	donna287	2021-02-11T22:48:09Z	2021-02-11T22:48:09Z	9	I love African food. Fufu is definitely tasteless. You guys are so solid the content is always on point  could yall please try Jamaican food next?	I love African food. Fufu is definitely tasteless. You guys are so solid the content is always on point could you all please try Jamaican food next?
529	67.0	adellextofilau946	2021-02-11T14:30:09Z	2021-02-11T14:30:09Z	0	CONGRATS on the 10k subscribers! Thanks for the laughs	CONGRATS on the 10k subscribers! Thanks for the laughs
530	69.0	TheKingsArmor	2021-02-11T13:12:05Z	2021-02-11T13:12:05Z	16	cant stop laughing cause of this guy and his fufu jks 	cannot stop laughing because of this guy and his fufu jks
531	70.0	skyk736	2021-02-11T12:47:59Z	2021-02-11T13:05:46Z	0	"Hey yall I watch every single vid of you guys and find use soo funny use compliment each others jokes Jun you crack me up &amp; you eat like everything is yum  Danielle your come backs crack me up can relate wish you guys all the best for your channel will always be a fan would be lit to drink with you guys x sending loves from BurnCiity xx<a href=""http://www.youtube.com/results?search_query=%23notificationganggang"">#NotificationGANGGANG</a>"	"Hey you all I watch every single vid of you guys and find use soo funny use compliment each others jokes Jun you crack me up &amp; you eat like everything is yum Danielle your come backs crack me up can relate wish you guys all the best for your channel will always be a fan would be lit to drink with you guys x sending loves from BurnCiity xx<a href="""
532	71.0	bekinakeleni3293	2021-02-11T12:41:37Z	2021-02-11T12:41:37Z	0	Love your vids.  I love your vibes.  Letsgooo Team DANIELLE 	Love your vids. I love your vibes. Letsgooo Team DANIELLE 
533	72.0	JJ-pp4xw	2021-02-11T11:24:21Z	2021-02-11T11:24:21Z	0	Thanks for the laughs before bed  Ill be dreaming of fufu 	Thanks for the laughs before bed Ill be dreaming of fufu
534	73.0	andreakingi5830	2021-02-11T10:23:14Z	2021-02-11T10:23:14Z	0	Yeeeya 10k subs and well deserved	Yeeeya 10k subs and well deserved
535	74.0	TL-zh5ep	2021-02-11T09:40:52Z	2021-02-11T09:40:52Z	0	Theres different types of fufu apparently	There Is different types of fufu apparently
536	75.0	kyriemarie7908	2021-02-11T08:13:55Z	2021-02-11T08:13:55Z	0	That look Dan gave when he moved the fish and food fell was like.... boooy yah lucky we&#39;re making a vlog.Love every bit of your guys videos	That look Dan gave when he moved the fish and food fell was like.... boooy yah lucky we&#39;re making a vlog.Love every bit of your guys videos
537	76.0	rickylitisone3814	2021-02-11T07:53:05Z	2021-02-11T07:53:05Z	0	Team junz all day keep it up from quake city nz.	Team junz all day keep it up from quake city nz.
538	77.0	lovealways.flower	2021-02-11T07:04:40Z	2021-02-11T07:04:40Z	0	10K!!!!!!! You guys did that	10K!!!!!!! You guys did that
539	78.0	joannewanakore6041	2021-02-11T06:41:48Z	2021-02-11T06:41:48Z	0	Love ya&#39;ll vibes! I SUBSCRIBED 	Love ya&#39;ll vibes! I SUBSCRIBED
540	79.0	mammy4ya	2021-02-11T05:43:53Z	2021-02-11T05:43:53Z	0	Omggggg stawwwppp it !!!! This looks soooo good !	Omggggg stawwwppp it !!!! This looks soooo good !
541	83.0	tinafaala5329	2021-02-11T03:56:02Z	2021-02-11T03:56:02Z	0	"Wouldn&#39;t expect less from Junz hahahaha. I think your guys review is the most honest I&#39;ve watched tbh. yaaaassssss guys. My family and my fave vid is the Ex prank still lol. Stay blessed you two. Looking forward to the next vid  <a href=""http://www.youtube.com/results?search_query=%23notigaaaannnng"">#notiGAAAANNNNG</a> ayeeeeee"	"Wouldn&#39;t expect less from Junz hahahaha. I think your guys review is the most honest I&#39;ve watched to be honest. yaaaassssss guys. My family and my fave vid is the Ex prank still lol. Stay blessed you two. Looking forward to the next vid <a href="" ayeeeeee"
542	84.0	siosione232	2021-02-11T02:23:23Z	2021-02-11T02:23:23Z	0	lmao at junz . . . .Ew you know how to say it 	lmao at junz . . . .Ew you know how to say it
543	85.0	stephaniedasilvaox	2021-02-11T01:58:33Z	2021-02-11T01:58:33Z	0	Hey hey cant get enough of yall	Hey hey cannot get enough of you all
544	86.0	linahkarena2596	2021-02-11T01:49:54Z	2021-02-11T02:09:51Z	2	Awww yum i love egusi soup	Awww yum i love egusi soup
545	87.0	nonzt214	2021-02-11T01:11:12Z	2021-02-11T01:11:12Z	2	BIG MEAT W MY FUFU	BIG MEAT W MY FUFU
546	88.0	ameatoga1	2021-02-11T01:06:39Z	2021-02-11T01:06:49Z	0	Tiktok brought me here 	Tiktok brought me here
547	89.0	SieniOx29	2021-02-10T23:06:23Z	2021-02-10T23:06:23Z	0	lol i subscribed AGGGGGGGGGGGGGGGES ago lol	lol i subscribed AGGGGGGGGGGGGGGGES ago lol
548	90.0	SieniOx29	2021-02-10T22:39:15Z	2021-02-10T22:39:15Z	1	if someone else bit your nugget while you slept. that happened to me before! hahahaha FML  but with my burger and this silly person left just a half top bun in my hand	if someone else bit your nugget while you slept. that happened to me before! hahahaha FML but with my burger and this silly person left just a half top bun in my hand
549	91.0	Reeafa71189	2021-02-10T22:10:48Z	2021-02-10T22:10:48Z	0	I woke up on the floor sleeping crack up dan	I woke up on the floor sleeping crack up dan
550	92.0	fs431	2021-02-10T20:50:23Z	2021-02-10T20:50:23Z	4	Junz Kills me everytime love yas both crack ups	Junz Kills me everytime love yas both crack ups
551	93.0	lonelytee751	2021-02-10T20:30:37Z	2021-02-10T20:30:37Z	0	JUN HE GOING IN TO TWN  !!!!	JUN HE GOING IN TO TWN !!!!
552	94.0	feliseuvea9236	2021-02-10T20:09:37Z	2021-02-10T20:09:37Z	0	you guys alway make my day	you guys alway make my day
553	95.0	recipesrecreated9654	2021-02-10T19:25:33Z	2021-02-10T19:25:33Z	0	Oh you guys look like you have fun!	Oh you guys look like you have fun!
554	96.0	L4V1N4	2021-02-10T18:37:53Z	2021-02-10T18:37:53Z	2	Awww I wanna try some of that	Awww I want to try some of that
555	97.0	kaoscoconut22	2021-02-10T17:17:50Z	2021-02-10T17:17:50Z	0	I thought JR was gona say.. oh	I thought JR was gona say.. oh
556	98.0	annamaireriki718	2021-02-10T15:14:21Z	2021-02-10T15:14:21Z	0	crack up!!	crack up!!
557	99.0	Icee6969	2021-02-10T14:44:53Z	2021-02-10T14:44:53Z	0	"HAHAHAH ever since I watched your guys first videos i fkn love it im constantly waiting for your guys next videos every week dont know if its junz and hes jokes but yeah fkn oath <a href=""http://www.youtube.com/results?search_query=%23notificationganggang"">#notificationganggang</a>"	"HAHAHAH ever since I watched your guys first videos i fkn love it i am constantly waiting for your guys next videos every week do not know if its junz and hes jokes but yeah fkn oath <a href="""
558	0.0	begginertechtuts4942	2023-03-12T15:42:35Z	2023-03-12T15:42:35Z	0	Boring is natural. Fighting against it will just set you back in some brutal way down the line.	Boring is natural. Fighting against it will just set you back in some brutal way down the line.
559	1.0	Therealnugg	2022-11-14T06:36:33Z	2022-11-14T06:36:33Z	0	When I have Chinese food (lunch special) Ill get a mugs root beer or a coke	When I have Chinese food (lunch special) Ill get a mugs root beer or a coke
560	2.0	dawnfrank5708	2022-06-26T05:28:37Z	2022-06-26T05:28:37Z	0	Sprite or 7-UP for me	Sprite or 7-UP for me
561	3.0	SopranoPizzaJMFNJ	2022-04-20T19:13:43Z	2022-04-20T19:13:43Z	0	Another Killer Video That I Missed!!!!!!!!!  STELLAR!!!!!!!!	Another Killer Video That I Missed!!!!!!!!! STELLAR!!!!!!!!
562	4.0	1_3lmo14	2021-06-12T06:22:54Z	2021-06-12T06:22:54Z	0	orange fanta is bomb with Chinese takeout	orange fanta is bomb with Chinese takeout
563	5.0	thekingjr77chi59	2021-03-09T01:15:58Z	2021-03-09T01:15:58Z	0	Mrs chow	Mrs chow
564	6.0	thethreebros4210	2021-03-02T02:47:12Z	2021-03-02T02:47:12Z	0	Bro your vids are so relaxing	Bro your vids are so relaxing
565	7.0	mrs.mehollyapplebites8700	2020-12-06T00:27:50Z	2020-12-06T00:27:50Z	0	Hidden a Chinese food baby¢	Hidden a Chinese food baby¢
566	8.0	daniellaswell1247	2020-11-09T14:52:23Z	2020-11-09T14:52:23Z	0	Water man I gota drink water with Chinese	Water man I gota drink water with Chinese
567	9.0	daniellaswell1247	2020-11-09T14:51:12Z	2020-11-09T14:51:12Z	0	So damn awesome man you kick ass	So damn awesome man you kick ass
568	10.0	trinket8013	2020-11-08T14:57:09Z	2020-11-08T15:00:24Z	0	Yeah covid sucks. I think you will love Traveling! I grew up in the military and I have lived all over. England	Yeah covid sucks. I think you will love Traveling! I grew up in the military and I have lived all over. England
569	11.0	samanthahay2453	2020-10-22T03:35:20Z	2020-10-22T03:35:20Z	0	Vietnamese iced coffee always a must with Chinese food	Vietnamese iced coffee always a must with Chinese food
570	12.0	mdeporres19	2020-10-13T00:31:28Z	2020-10-13T00:31:28Z	2	teeth on the silverware	teeth on the silverware
571	13.0	karenchiusano8370	2020-10-10T09:05:33Z	2020-10-10T09:05:33Z	0	Diet Coke Sparkling water Diet ginger ale Maybe diet root beer I think Diet Pepsi is great too	Diet Coke Sparkling water Diet ginger ale Maybe diet root beer I think Diet Pepsi is great too
572	14.0	drethompson6346	2020-09-25T18:47:19Z	2020-09-25T18:47:19Z	0	Arizona green tea	Arizona green tea
573	15.0	loveyou08ist	2020-09-22T02:08:56Z	2020-09-22T02:08:56Z	0	I just figured out why Im hooked on your channel	I just figured out why I Am hooked on your channel
574	16.0	kimtruhlicka9329	2020-09-22T00:07:01Z	2020-09-22T00:07:01Z	0	I drink my favorite Diet Pepsi....	I drink my favorite Diet Pepsi....
575	17.0	fra1lgh0ul18	2020-09-21T06:00:03Z	2020-09-21T06:00:03Z	0	Your stories are amazing keep the good vibes up hoody	Your stories are amazing keep the good vibes up hoody
576	18.0	dianabaalman7076	2020-09-21T03:19:36Z	2020-09-21T03:19:36Z	0	Love your mukbangs  keep them coming. God bless you!	Love your mukbangs keep them coming. God bless you!
577	19.0	minnabailee3705	2020-09-19T14:43:19Z	2020-09-19T14:43:19Z	1	Your Chinese muckbangs were always my favorite!!	Your Chinese muckbangs were always my favorite!!
578	20.0	ashleyking1301	2020-09-16T05:17:43Z	2020-09-16T05:17:43Z	1	I fucking love this video. I love you so much I love watching all vids you make 	I fucking love this video. I love you so much I love watching all vids you make
579	21.0	judy4283	2020-09-14T22:50:26Z	2020-09-14T22:50:26Z	0	Diet pepsi goes with everything sweetheart!! Lol!!Watched u for a long time now!...	Diet pepsi goes with everything sweetheart!! Lol!!Watched you for a long time now!...
580	22.0	slimedwards7562	2020-09-13T16:20:49Z	2020-09-13T16:20:49Z	0	thank you	thank you
581	23.0	nickiosborne9369	2020-09-12T16:17:08Z	2020-09-12T16:17:08Z	1	I could not agree with a story more!!! Im now 32 and think back to all the crazy fun shit I used to do and I miss so much what life used to be before adulting.  Careless and exciting	I could not agree with a story more!!! I Am now 32 and think back to all the crazy fun shit I used to do and I miss so much what life used to be before adulting. Careless and exciting
